MsgID.LOCAL_POSITION,833.2140000,133.1983795,-88.6179581,-0.0485816
MsgID.LOCAL_VELOCITY,833.2140000,-0.0000063,0.0000384,0.0000140
MsgID.GLOBAL_POSITION,0.0000000,-122.3984488,37.7936797,0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,833.4630000,133.2549744,-88.4812241,-0.0644425
MsgID.LOCAL_VELOCITY,833.4630000,-0.0007297,0.0021353,-0.0001036
MsgID.GLOBAL_POSITION,0.0000000,-122.3984483,37.7936784,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,833.7120000,133.1056061,-88.4458008,-0.0833256
MsgID.LOCAL_VELOCITY,833.7120000,-0.0005788,0.0019515,-0.0001375
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984483,37.7936784,0.0990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,833.9610000,133.1154022,-88.4458008,-0.0998399
MsgID.LOCAL_VELOCITY,833.9610000,-0.0001090,0.0030600,-0.0003748
MsgID.GLOBAL_POSITION,0.0000000,-122.3984483,37.7936799,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,834.2100000,133.2773285,-88.4460678,-0.1078926
MsgID.LOCAL_VELOCITY,834.2100000,-0.0001118,0.0030651,-0.0003734
MsgID.GLOBAL_POSITION,0.0000000,-122.3984483,37.7936804,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,834.4590000,133.3258667,-88.4458008,-0.1042554
MsgID.LOCAL_VELOCITY,834.4590000,-0.0003983,0.0031725,-0.0002640
MsgID.GLOBAL_POSITION,0.0000000,-122.3984483,37.7936785,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,834.7080000,133.1208344,-88.4438858,-0.0880567
MsgID.LOCAL_VELOCITY,834.7080000,-0.0002440,0.0000010,0.0000348
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984476,37.7936785,0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,834.9570000,133.1278381,-88.3810043,-0.0614090
MsgID.LOCAL_VELOCITY,834.9570000,0.0000141,0.0000468,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3984479,37.7936790,0.0280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,835.2060000,133.1777344,-88.4158859,-0.0281183
MsgID.LOCAL_VELOCITY,835.2060000,-0.0004184,0.0001754,0.0000582
MsgID.GLOBAL_POSITION,0.0000000,-122.3984475,37.7936780,-0.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,835.4560000,133.0666656,-88.3672180,0.0062913
MsgID.LOCAL_VELOCITY,835.4560000,0.0001335,-0.0006346,0.0000439
MsgID.GLOBAL_POSITION,0.0000000,-122.3984471,37.7936792,-0.0370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,835.7050000,133.2017212,-88.3447647,0.0371304
MsgID.LOCAL_VELOCITY,835.7050000,0.0000006,0.0000152,-0.0000022
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984497,37.7936790,-0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,835.9540000,133.1785583,-88.5721130,0.0590820
MsgID.LOCAL_VELOCITY,835.9540000,0.0000020,0.0000195,0.0000119
MsgID.GLOBAL_POSITION,0.0000000,-122.3984474,37.7936802,-0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,836.2030000,133.3038940,-88.3723602,0.0669876
MsgID.LOCAL_VELOCITY,836.2030000,0.0000024,0.0000205,0.0000153
MsgID.GLOBAL_POSITION,0.0000000,-122.3984472,37.7936798,-0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,836.4520000,133.2594604,-88.3540115,0.0564027
MsgID.LOCAL_VELOCITY,836.4520000,-0.0000031,0.0000194,0.0000209
MsgID.GLOBAL_POSITION,0.0000000,-122.3984483,37.7936789,-0.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,836.7010000,133.1603699,-88.4457092,0.0250365
MsgID.LOCAL_VELOCITY,836.7010000,0.0000034,0.0000250,0.0000106
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984486,37.7936792,0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,836.9500000,133.1962128,-88.4789734,-0.0250630
MsgID.LOCAL_VELOCITY,836.9500000,0.0000065,0.0000396,0.0000131
MsgID.GLOBAL_POSITION,0.0000000,-122.3984487,37.7936792,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,837.1990000,133.1964111,-88.4857254,-0.0798333
MsgID.LOCAL_VELOCITY,837.1990000,0.0000054,0.0000623,0.0000213
MsgID.GLOBAL_POSITION,0.0000000,-122.3984488,37.7936789,0.1320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,837.4480000,133.1609497,-88.4928055,-0.1390648
MsgID.LOCAL_VELOCITY,837.4480000,-0.0000006,0.0000505,0.0000194
MsgID.GLOBAL_POSITION,0.0000000,-122.3984486,37.7936794,0.1770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,837.6970000,133.2321777,-88.4674072,-0.1794497
MsgID.LOCAL_VELOCITY,837.6970000,0.0000077,0.0000605,0.0000113
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984483,37.7936806,0.2050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,837.9460000,133.3495636,-88.4474182,-0.2050052
MsgID.LOCAL_VELOCITY,837.9460000,-0.0000004,0.0000514,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3984494,37.7936801,0.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,838.1950000,133.2922668,-88.5645065,-0.2068666
MsgID.LOCAL_VELOCITY,838.1950000,0.0000008,0.0000527,0.0000139
MsgID.GLOBAL_POSITION,0.0000000,-122.3984487,37.7936798,0.1880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,838.4440000,133.2667999,-88.4793396,-0.1884971
MsgID.LOCAL_VELOCITY,838.4440000,-0.0000088,0.0000421,0.0000182
MsgID.GLOBAL_POSITION,0.0000000,-122.3984467,37.7936792,0.1560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,838.6930000,133.1995087,-88.3007126,-0.1553763
MsgID.LOCAL_VELOCITY,838.6930000,0.0000032,0.0000552,0.0000277
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984465,37.7936792,0.1100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,838.9420000,133.1964874,-88.2857819,-0.1100218
MsgID.LOCAL_VELOCITY,838.9420000,0.0000026,0.0000557,0.0000182
MsgID.GLOBAL_POSITION,0.0000000,-122.3984476,37.7936798,0.0650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,839.1910000,133.2722321,-88.3972244,-0.0628904
MsgID.LOCAL_VELOCITY,839.1910000,0.0000006,0.0000525,0.0000223
MsgID.GLOBAL_POSITION,0.0000000,-122.3984490,37.7936801,0.0170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,839.4410000,133.2960358,-88.5065155,-0.0175357
MsgID.LOCAL_VELOCITY,839.4410000,-0.0000043,0.0000430,-0.0000008
MsgID.GLOBAL_POSITION,0.0000000,-122.3984486,37.7936782,-0.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,839.6900000,133.0836639,-88.4684601,0.0184105
MsgID.LOCAL_VELOCITY,839.6900000,-0.0000028,0.0000320,0.0000137
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984492,37.7936777,-0.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,839.9390000,133.0361481,-88.5305176,0.0418132
MsgID.LOCAL_VELOCITY,839.9390000,-0.0000011,0.0000250,0.0000093
MsgID.GLOBAL_POSITION,0.0000000,-122.3984493,37.7936780,-0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,840.1880000,133.0693207,-88.5314331,0.0471372
MsgID.LOCAL_VELOCITY,840.1880000,-0.0000036,0.0000283,0.0000117
MsgID.GLOBAL_POSITION,0.0000000,-122.3984484,37.7936794,-0.0320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,840.4370000,133.2191315,-88.4591370,0.0328803
MsgID.LOCAL_VELOCITY,840.4370000,0.0000003,0.0000284,0.0000193
MsgID.GLOBAL_POSITION,0.0000000,-122.3984497,37.7936791,-0.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,840.6860000,133.1878052,-88.5666122,0.0021505
MsgID.LOCAL_VELOCITY,840.6860000,-0.0000057,0.0000299,0.0000154
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984471,37.7936794,0.0440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,840.9350000,133.2191620,-88.3425827,-0.0446015
MsgID.LOCAL_VELOCITY,840.9350000,-0.0000026,0.0000420,0.0000093
MsgID.GLOBAL_POSITION,0.0000000,-122.3984465,37.7936792,0.0930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,841.1840000,133.1976013,-88.2858658,-0.0940272
MsgID.LOCAL_VELOCITY,841.1840000,-0.0001652,0.0001259,0.0000321
MsgID.GLOBAL_POSITION,0.0000000,-122.3984469,37.7936792,0.1480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,841.4330000,133.1964874,-88.3245621,-0.1486503
MsgID.LOCAL_VELOCITY,841.4330000,-0.0000067,0.0000441,0.0000152
MsgID.GLOBAL_POSITION,0.0000000,-122.3984485,37.7936792,0.1910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,841.6820000,133.1966400,-88.4683609,-0.1910911
MsgID.LOCAL_VELOCITY,841.6820000,0.0000006,0.0000526,0.0000134
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984477,37.7936792,0.2280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,841.9310000,133.1964417,-88.3950272,-0.2282960
MsgID.LOCAL_VELOCITY,841.9310000,-0.0000033,0.0000480,0.0000213
MsgID.GLOBAL_POSITION,0.0000000,-122.3984479,37.7936792,0.2500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,842.1800000,133.1969147,-88.4082718,-0.2504020
MsgID.LOCAL_VELOCITY,842.1800000,0.0000088,0.0000625,0.0000122
MsgID.GLOBAL_POSITION,0.0000000,-122.3984478,37.7936799,0.2650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,842.4290000,133.2745972,-88.4058380,-0.2650799
MsgID.LOCAL_VELOCITY,842.4290000,0.0000018,0.0000537,0.0000196
MsgID.GLOBAL_POSITION,0.0000000,-122.3984465,37.7936809,0.2680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,842.6780000,133.3812714,-88.2889252,-0.2687008
MsgID.LOCAL_VELOCITY,842.6780000,0.0000070,0.0000610,0.0000167
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984466,37.7936800,0.2600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,842.9270000,133.2880859,-88.2941895,-0.2603036
MsgID.LOCAL_VELOCITY,842.9270000,-0.0000011,0.0000549,0.0000126
MsgID.GLOBAL_POSITION,0.0000000,-122.3984482,37.7936788,0.2410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,843.1760000,133.1526642,-88.4354248,-0.2418003
MsgID.LOCAL_VELOCITY,843.1760000,-0.0002146,0.0005097,0.0000514
MsgID.GLOBAL_POSITION,0.0000000,-122.3984500,37.7936788,0.2100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,843.4250000,133.1585693,-88.5989914,-0.2101492
MsgID.LOCAL_VELOCITY,843.4250000,0.0000098,0.0000627,0.0000173
MsgID.GLOBAL_POSITION,0.0000000,-122.3984501,37.7936792,0.1760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,843.6740000,133.1984558,-88.6046448,-0.1766495
MsgID.LOCAL_VELOCITY,843.6740000,-0.0000041,0.0000458,0.0000154
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984485,37.7936805,0.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,843.9240000,133.3478699,-88.4632034,-0.1371077
MsgID.LOCAL_VELOCITY,843.9240000,-0.0000018,0.0000494,0.0000199
MsgID.GLOBAL_POSITION,0.0000000,-122.3984482,37.7936797,0.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,844.1730000,133.2528229,-88.4406357,-0.1053341
MsgID.LOCAL_VELOCITY,844.1730000,0.0000065,0.0000591,0.0000136
MsgID.GLOBAL_POSITION,0.0000000,-122.3984477,37.7936792,0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,844.4220000,133.1964417,-88.3903809,-0.0766355
MsgID.LOCAL_VELOCITY,844.4220000,0.0000014,0.0000536,0.0000122
MsgID.GLOBAL_POSITION,0.0000000,-122.3984474,37.7936792,0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,844.6710000,133.1986237,-88.3658829,-0.0608189
MsgID.LOCAL_VELOCITY,844.6710000,0.0000016,0.0000538,0.0000216
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984497,37.7936795,0.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,844.9200000,133.2323151,-88.5741501,-0.0547074
MsgID.LOCAL_VELOCITY,844.9200000,-0.0000043,0.0000465,0.0000215
MsgID.GLOBAL_POSITION,0.0000000,-122.3984501,37.7936784,0.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,845.1690000,133.1082306,-88.6056442,-0.0593390
MsgID.LOCAL_VELOCITY,845.1690000,-0.0000104,0.0000430,0.0000205
MsgID.GLOBAL_POSITION,0.0000000,-122.3984493,37.7936785,0.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,845.4180000,133.1222382,-88.5394897,-0.0732113
